0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
2541020498.0,-6365956121.0,-2655930244.0,95655453.0,1741599650.0,-3083262754.0,4236373548.0,-1828525416.0,2679120214.0,4211132546.0,-5608908278.0,1627055655.0,-2490456530.0,1303447112.0,-3412494411.0,-601347357.0,3365406008.0,-471464392.0,-153140379.0,-2486846170.0,-1247481011.0,1541067445.0,2093355830.0,310853073.0,-86835684.0,3281081831.0,-742288090.0,2059448407.0
-2997096107.0,3013418450.0,430866263.0,3448973742.0,4070576442.0,649213731.0,-2116694945.0,4744069010.0,2854244265.0,3342628651.0,207005015.0,-2135432097.0,3110323898.0,1578643130.0,-2187485601.0,-841261710.0,-3336748236.0,1707222900.0,2727438516.0,880975890.0,-1724628113.0,-2581810842.0,1787554408.0,-3730101890.0,-1183548344.0,596738763.0,-3029365819.0,1780268388.0
1911550539.0,-784201001.0,-956743734.0,1472763610.0,1323050653.0,-444397137.0,-2754069056.0,-1457408671.0,4882008077.0,-3258062391.0,-1635350797.0,-1391786488.0,739691681.0,-201841087.0,-2437239050.0,-1714042244.0,-3176609550.0,1168081317.0,2524492521.0,4107832614.0,2886104507.0,-3261708216.0,574334080.0,-2923947088.0,1720009307.0,72630907.0,1059765800.0,2693275365.0
1281963512.0,-5516350013.0,-1846998636.0,-222892068.0,143609717.0,1634967522.0,-2965827805.0,-3776294639.0,-17850617.0,-2520579540.0,-3651822028.0,-1481845155.0,2224862942.0,-127460370.0,4094356300.0,1506174867.0,2043893438.0,-1226980452.0,159084968.0,-980859599.0,-1081806349.0,572803609.0,-3376706489.0,487000553.0,2380209552.0,114992719.0,1675973423.0,-21537614.0
-4621163201.0,-1980988017.0,4048527572.0,3559962371.0,-2937154409.0,-4413853105.0,-573275135.0,2666625608.0,-839277369.0,943896930.0,-306717835.0,-916778656.0,1845184376.0,146601813.0,-4156782028.0,-988550187.0,-8441319511.0,-1446779073.0,3691189386.0,1949074598.0,2783178798.0,-2922093651.0,789980528.0,1230304321.0,3953801917.0,-2892899265.0,2325252127.0,-6657475864.0
623756043.0,2502832216.0,1030390873.0,779700990.0,-428037128.0,831656001.0,1994449681.0,-1008801242.0,-5065842285.0,3764149186.0,3825103299.0,-1737474001.0,779205441.0,-565180059.0,2170190963.0,-5688057408.0,3311136096.0,-2973257491.0,-1788670367.0,4846886217.0,-2855212591.0,954378382.0,-2361968870.0,-4824350059.0,-4493035257.0,4144744943.0,-5457878245.0,3132527701.0
3370690380.0,-2237537462.0,-2266924669.0,-1486459975.0,-882157853.0,2574753548.0,1792034214.0,4782890572.0,-24378319.0,1894529135.0,-861582854.0,-3400592034.0,2241733014.0,4328103036.0,-1761456633.0,-201621950.0,3871633205.0,-2416665588.0,1291518745.0,2745116189.0,3383628678.0,1418875524.0,-2569910732.0,1607167637.0,3938131942.0,-3198405871.0,-3244819105.0,-798395569.0
5330463556.0,5518458337.0,-1393658818.0,-1603303331.0,-1526353731.0,1453241580.0,-219795782.0,3440751678.0,4516902117.0,406085019.0,312270148.0,-268373492.0,2931286523.0,-805330123.0,4098452901.0,-525385787.0,-1909220453.0,-3474171008.0,-3692386119.0,-3377525485.0,3555576457.0,2105411848.0,576434534.0,-417761643.0,-374538965.0,-360748371.0,4672264411.0,-4516733083.0
608380937.0,-479321758.0,-3894905023.0,546564398.0,3982569936.0,5085516198.0,-1020397309.0,-5156424513.0,-3092865868.0,-2059218021.0,4775838384.0,-2282275171.0,-411408675.0,-2148303873.0,-4909369638.0,2182680133.0,-172882450.0,552637239.0,-1343735466.0,-1188975395.0,306310405.0,1731558092.0,-3236148562.0,-1193372403.0,2284354356.0,1134210062.0,5090132694.0,1405352979.0
5050203006.0,1711320719.0,543543275.0,2534200199.0,-4229912865.0,1100311480.0,-4295978345.0,-6840488227.0,-3601866523.0,-4186068433.0,-2932155308.0,-2380681816.0,1617903991.0,1696681775.0,-1145879849.0,3314819540.0,4334607921.0,3301404086.0,-674967102.0,3472051473.0,4350835307.0,-7171420745.0,-1787319626.0,-2997428309.0,5624861253.0,1471318362.0,-2480296151.0,1030744581.0
-6585737495.0,1045025513.0,84689085.0,1991019748.0,674371791.0,-493468049.0,-1881240167.0,1026244976.0,6551516817.0,-418834004.0,-1616019379.0,-1813943763.0,2140031372.0,-1729568961.0,-1569205375.0,2947624618.0,3662385120.0,-179138053.0,-1096889464.0,-1915011367.0,1715769549.0,660453663.0,1960052097.0,-3221308149.0,1488678975.0,-1866265162.0,2871424067.0,-2259166274.0
1144667925.0,-225978180.0,-3754525086.0,5621364208.0,-3144833145.0,640919057.0,-3489754933.0,-133501810.0,-2010942310.0,4789995431.0,-2556754435.0,-404973846.0,-995725941.0,4292622721.0,-1727240189.0,-1999551423.0,2623420462.0,-2942544831.0,392268145.0,-286468504.0,-361374416.0,1779070880.0,2127996955.0,1189794192.0,-2156882421.0,-781707108.0,5751189362.0,5158028654.0
-5337823439.0,-2048055124.0,9804310.0,485198112.0,1153698040.0,-3015030418.0,-3610691857.0,-345465321.0,3426344659.0,-3883232446.0,2157399935.0,2433048656.0,3932012000.0,-848691678.0,882066752.0,-3919196351.0,-2287826878.0,-2284251169.0,464243583.0,-3362375198.0,-3619787577.0,-2102657326.0,-588517994.0,5711814261.0,-2527663057.0,-3015241478.0,939979262.0,-802376737.0
1335208735.0,-2389521532.0,-3853246930.0,-2195428596.0,1486274065.0,2608789048.0,-710589148.0,5031539326.0,-2611330682.0,-2841859795.0,-996000781.0,4183900260.0,-3241493951.0,-2637333415.0,2179902475.0,-2117192875.0,1842187552.0,1068068319.0,1933143587.0,2592723222.0,2217989219.0,-2030505369.0,900013235.0,-3838585864.0,709991776.0,4133768778.0,-1829337734.0,475728382.0
-841015252.0,4874605291.0,584509903.0,-823162776.0,-1930870633.0,4567646402.0,-2659185940.0,-1793355474.0,1037273399.0,-1501986921.0,-2175548716.0,4184291790.0,-4793966196.0,-442196060.0,-2572191069.0,1268980209.0,-1114338432.0,-4382224882.0,168928517.0,-3867084149.0,-122254297.0,-1814988360.0,-1546424803.0,3860426620.0,1612711987.0,823343762.0,248223058.0,-2814215029.0
-457588623.0,-425075461.0,-2475875890.0,629559956.0,7236479244.0,-3271399897.0,5371416961.0,-1370587870.0,-4818877052.0,-2271854406.0,547079500.0,-2311456749.0,2409629480.0,5131002516.0,-4441423612.0,-1128973057.0,-1311641753.0,-771698910.0,564650726.0,-2549723203.0,1492731621.0,-1330844003.0,1333733517.0,-1856698936.0,570854437.0,4975642581.0,1790195874.0,624009235.0
580735166.0,1082785968.0,-822776143.0,366120023.0,1932958956.0,-395621415.0,-2955034846.0,6950608433.0,770844403.0,7157620102.0,-955320497.0,-4897348161.0,218139823.0,5448876212.0,-2928453987.0,1306319072.0,1704436569.0,-1400082899.0,-2773452720.0,-1707194194.0,3917781595.0,-494336271.0,-5684633429.0,475020220.0,-695828359.0,2326608067.0,-2516061106.0,1069456990.0
-3756175350.0,-2560358978.0,2074952818.0,-247976767.0,1113923318.0,1535489829.0,2089354482.0,-5344698086.0,-1685604868.0,-1730908984.0,-323422591.0,2361516588.0,-1497638728.0,-669747245.0,-2181463535.0,820926867.0,-1220148589.0,5421524948.0,-857896505.0,1825196850.0,-3047391545.0,-2878581404.0,3397394376.0,1521914985.0,-486041537.0,237839414.0,1480185060.0,-1156522594.0
-2610818503.0,-593792845.0,2290435108.0,1481923673.0,-3023561616.0,-3603621526.0,-789770253.0,-2147549211.0,314453791.0,1767314565.0,-5437908332.0,3191743570.0,-5147091889.0,2113474189.0,1049960209.0,5212216079.0,3405092830.0,1593314078.0,-3888442605.0,-430837625.0,3381110107.0,2830203702.0,-3167143868.0,3444011952.0,-661222985.0,1699414645.0,1054054347.0,6341536130.0
-88979421.0,3992162400.0,3702987924.0,2276994565.0,206911074.0,304697684.0,73521173.0,-403505703.0,-5628774155.0,374169235.0,-1463283973.0,-4692735282.0,902088456.0,1279342330.0,-470002234.0,-3048749677.0,-2083832429.0,-1269707067.0,-1246586535.0,1148068018.0,1746249584.0,1241254990.0,-200676592.0,-5111363465.0,4935170302.0,-630092506.0,1063155106.0,4259029443.0
-99282452.0,-4904962849.0,51514388.0,-3356661087.0,1134260121.0,491651671.0,915147297.0,6655382950.0,52623836.0,-6572730785.0,-3597119069.0,-4304665217.0,2889849239.0,451699555.0,-3097368012.0,-2667258768.0,2288286514.0,2645782208.0,-1909771862.0,-2374457130.0,3890365947.0,-3594565532.0,-1775067191.0,3932544308.0,2871461315.0,-2746404418.0,-1796978427.0,-2791838268.0
