0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
2391991451.0,-813586503.0,762022977.0,-2929321295.0,4787040984.0,1521004728.0,-42905060.0,1604178836.0,-2171283338.0,-4827583079.0,4267667688.0,4241311589.0,2616239418.0,2104362846.0,4129989170.0,6330671121.0,-477460445.0,-4769928488.0,1829685867.0,-367892758.0,-1181348312.0,1040223181.0,2183900028.0,-2942607440.0,-2570639826.0,3048483859.0,1783124467.0,-528359151.0
1170383485.0,-7108323464.0,4143212153.0,1982297217.0,-2831826717.0,-3506384175.0,3580941200.0,2060046021.0,-2564237710.0,3044971464.0,672485514.0,-1432023790.0,-5743049070.0,-2141855176.0,2216279056.0,-626998948.0,920312561.0,-2102705056.0,3420621233.0,-1721955432.0,4507732630.0,-7937787010.0,243031400.0,-3234955943.0,3638329170.0,4176131439.0,-346935509.0,-2736916360.0
-1958020986.0,716330065.0,-4678421834.0,-1090618408.0,1824260376.0,2769433552.0,-1742593629.0,-5661489946.0,2127237628.0,-1913967574.0,4768557320.0,5172202495.0,3859602208.0,-944165399.0,4566250513.0,1327481351.0,4737233436.0,1761980575.0,2647338974.0,-143374475.0,-3879838983.0,-5403657075.0,-3456344429.0,1691043284.0,983259742.0,832320671.0,1050989193.0,-790155263.0
-447048519.0,-4216606794.0,-2548666848.0,1216706330.0,-1916463201.0,4436831461.0,-2276950234.0,1230032919.0,935423457.0,5900188438.0,-643987995.0,1839459755.0,-939619189.0,-3461069206.0,-993436791.0,3412835433.0,263121672.0,-3913479906.0,534982919.0,4923349063.0,818349595.0,-741033453.0,1708207867.0,569283137.0,176927449.0,-3957030783.0,-170582739.0,1711380313.0
-373289497.0,1019553155.0,-3928519817.0,495533126.0,986487057.0,614909384.0,-310804318.0,-1474511212.0,-556617510.0,902096284.0,-2769451825.0,-1333944256.0,-1365860302.0,2982670741.0,820756575.0,-3267210246.0,-1972841754.0,-885757534.0,-1624543182.0,642752168.0,3150258940.0,3386199995.0,2586327652.0,1750936677.0,2598981618.0,-382737640.0,1776763030.0,689848541.0
-7259785296.0,3067053316.0,-923496078.0,4133396399.0,2328455584.0,-3968243261.0,353770636.0,1951524447.0,10153322.0,-1755127718.0,-633285483.0,-836153551.0,-1097083506.0,-7117193882.0,-402583875.0,6296462439.0,-5295536605.0,1309572842.0,107952733.0,706772148.0,416271777.0,2190481354.0,-741798239.0,1790148020.0,-4200455339.0,-301477284.0,1234593606.0,488754976.0
1183528436.0,-2315451368.0,2102936714.0,-1168107103.0,2692852664.0,-1494579680.0,-4734686445.0,3557927932.0,-5055276661.0,-2592983764.0,-132832859.0,1643016121.0,1438236086.0,-2511082788.0,-328511050.0,256951118.0,328464986.0,1739759794.0,1060243120.0,-32719263.0,2321662288.0,-3504849578.0,-3532708639.0,-911064798.0,239726862.0,-1143198042.0,3255206240.0,1787631370.0
5539473137.0,-1456878988.0,2461632309.0,-1595671457.0,1061748198.0,1170708073.0,-3445066506.0,-5411444431.0,-3699111909.0,2015478770.0,-5887450096.0,-5759265545.0,378179359.0,-872110676.0,4229027853.0,-907720999.0,-1104306886.0,2774612161.0,-1997876654.0,2607058409.0,-5035881362.0,-1456312278.0,1433218556.0,-4051568998.0,1482115539.0,429842398.0,-5235492596.0,-2968414406.0
121974174.0,1633136284.0,971010284.0,-422848639.0,-4990086758.0,1649070449.0,1670823492.0,156767979.0,2963311046.0,1297963840.0,1829610806.0,2152116980.0,821812939.0,-2638581287.0,1599025191.0,-2608201218.0,-1334230180.0,-678487259.0,-609500797.0,1783572556.0,592892674.0,-3594399802.0,-1549033113.0,2550774494.0,3306355199.0,833531768.0,4803884822.0,-2810818270.0
564891828.0,2196761516.0,2842396121.0,-590128049.0,665497475.0,-2571300347.0,-3442833783.0,943263431.0,6579294926.0,2429183594.0,1350813988.0,1838688320.0,-92960439.0,6914303094.0,1091800403.0,-6294390071.0,1343229605.0,-3496186117.0,603235194.0,2637355067.0,-2759985717.0,3123992775.0,2488066388.0,5001400840.0,-6202661409.0,63827583.0,1708403727.0,-4302276101.0
